Item Name,Item ID,Item meta,Has NBT,Display Name
minecraft:spawn_egg,383,2529,false,Призвать существо - the Watcher
minecraft:spawn_egg,383,2530,false,Призвать существо - wildfire
minecraft:spawn_egg,383,2531,false,Призвать существо - glacon
minecraft:spawn_egg,383,2532,false,Призвать существо - jack O Man
minecraft:spawn_egg,383,2533,false,Призвать существо - livestock Merchant
minecraft:spawn_egg,383,2534,false,Призвать существо - jungle Bat
minecraft:spawn_egg,383,2535,false,Призвать существо - hell Pig
minecraft:spawn_egg,383,2536,false,Призвать существо - kobblin
minecraft:spawn_egg,383,2537,false,Призвать существо - the Grue
minecraft:spawn_egg,383,2538,false,Призвать существо - saguaro Worm
minecraft:spawn_egg,383,2539,false,Призвать существо - pumpkin Spider
minecraft:spawn_egg,383,2540,false,Призвать существо - liopleurodon
minecraft:spawn_egg,383,2547,false,Призвать существо - eden Cadillion
minecraft:spawn_egg,383,2548,false,Призвать существо - eden Tomo
minecraft:spawn_egg,383,2549,false,Призвать существо - bunny
minecraft:spawn_egg,383,2550,false,Призвать существо - angry Bunny
minecraft:spawn_egg,383,2551,false,Призвать существо - weak Cori
minecraft:spawn_egg,383,2552,false,Призвать существо - madivel
minecraft:spawn_egg,383,2553,false,Призвать существо - greenfeet
minecraft:spawn_egg,383,2554,false,Призвать существо - sun Archer
minecraft:spawn_egg,383,2555,false,Призвать существо - wildwood Golem
minecraft:spawn_egg,383,2556,false,Призвать существо - wildwood Tomo
minecraft:spawn_egg,383,2557,false,Призвать существо - wildwood Cadillion
minecraft:spawn_egg,383,2558,false,Призвать существо - epiphite
minecraft:spawn_egg,383,2559,false,Призвать существо - behemoth
minecraft:spawn_egg,383,2560,false,Призвать существо - mage
minecraft:spawn_egg,383,2561,false,Призвать существо - spellbinder
minecraft:spawn_egg,383,2562,false,Призвать существо - mystic
minecraft:spawn_egg,383,2563,false,Призвать существо - sorcerer
minecraft:spawn_egg,383,2564,false,Призвать существо - verek
minecraft:spawn_egg,383,2565,false,Призвать существо - moon Wolf
minecraft:spawn_egg,383,2566,false,Призвать существо - apalachia Cadillion
minecraft:spawn_egg,383,2567,false,Призвать существо - apalachia Tomo
minecraft:spawn_egg,383,2568,false,Призвать существо - apalachia Golem
minecraft:spawn_egg,383,2569,false,Призвать существо - enchanted Warrior
minecraft:spawn_egg,383,2570,false,Призвать существо - skythern Archer
minecraft:spawn_egg,383,2571,false,Призвать существо - enchanted Archer
minecraft:spawn_egg,383,2572,false,Призвать существо - twilight Archer
minecraft:spawn_egg,383,2573,false,Призвать существо - samek
minecraft:spawn_egg,383,2574,false,Призвать существо - skythern Golem
minecraft:spawn_egg,383,2575,false,Призвать существо - skythern Cori
minecraft:spawn_egg,383,2576,false,Призвать существо - skythern Fiend
minecraft:spawn_egg,383,2577,false,Призвать существо - megalith
minecraft:spawn_egg,383,2578,false,Призвать существо - mortum Cadillion
minecraft:spawn_egg,383,2579,false,Призвать существо - demon Of Darkness
minecraft:spawn_egg,383,2580,false,Призвать существо - baslisk
minecraft:spawn_egg,383,2581,false,Призвать существо - soul Stealer
minecraft:spawn_egg,383,2582,false,Призвать существо - densos
minecraft:spawn_egg,383,2583,false,Призвать существо - reyvor
minecraft:spawn_egg,383,2584,false,Призвать существо - twilight Demon
minecraft:spawn_egg,383,2585,false,Призвать существо - soul Fiend
minecraft:spawn_egg,383,2586,false,Призвать существо - vamacheron
minecraft:spawn_egg,383,2587,false,Призвать существо - karot
minecraft:spawn_egg,383,2588,false,Призвать существо - eternal Archer
minecraft:spawn_egg,383,2589,false,Призвать существо - soul Spider
minecraft:spawn_egg,383,2590,false,Призвать существо - alicanto
minecraft:spawn_egg,383,2591,false,Призвать существо - fractite
minecraft:spawn_egg,383,2592,false,Призвать существо - glacide
minecraft:spawn_egg,383,2593,false,Призвать существо - hastreus
minecraft:spawn_egg,383,2594,false,Призвать существо - frost Archer
minecraft:spawn_egg,383,2595,false,Призвать существо - rollum
minecraft:spawn_egg,383,2596,false,Призвать существо - frosty
minecraft:spawn_egg,383,2597,false,Призвать существо - workshop Tinkerer
minecraft:spawn_egg,383,2598,false,Призвать существо - workshop Merchant
minecraft:spawn_egg,383,2599,false,Призвать существо - vermenous
minecraft:spawn_egg,383,2600,false,Призвать существо - ent
minecraft:spawn_egg,383,2601,false,Призвать существо - cymesoid
minecraft:spawn_egg,383,2602,false,Призвать существо - dreamwrecker
minecraft:spawn_egg,383,2603,false,Призвать существо - tocaxin
minecraft:spawn_egg,383,2604,false,Призвать существо - shadahier
minecraft:spawn_egg,383,2605,false,Призвать существо - acid Hag
minecraft:spawn_egg,383,2606,false,Призвать существо - kazrotic
minecraft:spawn_egg,383,2607,false,Призвать существо - helio
minecraft:spawn_egg,383,2608,false,Призвать существо - gorgosion
minecraft:spawn_egg,383,2609,false,Призвать существо - hoverstinger
minecraft:spawn_egg,383,2610,false,Призвать существо - zone
minecraft:spawn_egg,383,2611,false,Призвать существо - zoragon
minecraft:spawn_egg,383,2612,false,Призвать существо - dissiment
minecraft:spawn_egg,383,2613,false,Призвать существо - vhraak
minecraft:spawn_egg,383,2614,false,Призвать существо - galroid
minecraft:spawn_egg,383,2615,false,Призвать существо - lady Luna
minecraft:spawn_egg,383,2616,false,Призвать существо - bohemite
minecraft:spawn_egg,383,2617,false,Призвать существо - wreck
minecraft:spawn_egg,383,2618,false,Призвать существо - biphron
minecraft:spawn_egg,383,2619,false,Призвать существо - hive Queen
minecraft:spawn_egg,383,2620,false,Призвать существо - hive Soldier
minecraft:spawn_egg,383,2621,false,Призвать существо - l Heiva
minecraft:spawn_egg,383,2622,false,Призвать существо - mandragora
minecraft:spawn_egg,383,2623,false,Призвать существо - twins
minecraft:spawn_egg,383,2624,false,Призвать существо - karos
minecraft:spawn_egg,383,2625,false,Призвать существо - raglok
minecraft:spawn_egg,383,2626,false,Призвать существо - quadro
minecraft:spawn_egg,383,2627,false,Призвать существо - duo
minecraft:spawn_egg,383,2628,false,Призвать существо - lorga
minecraft:spawn_egg,383,2629,false,Призвать существо - lorga Flight
minecraft:spawn_egg,383,2630,false,Призвать существо - mysterious Man1
minecraft:spawn_egg,383,2631,false,Призвать существо - mysterious Man2
minecraft:spawn_egg,383,2632,false,Призвать существо - mysterious Man3
minecraft:spawn_egg,383,2633,false,Призвать существо - the Hunger
minecraft:spawn_egg,383,2634,false,Призвать существо - crypt Keeper
minecraft:spawn_egg,383,2635,false,Призвать существо - temple Guardian
minecraft:spawn_egg,383,2636,false,Призвать существо - captain Merik
minecraft:spawn_egg,383,2637,false,Призвать существо - dungeon Constructor
minecraft:spawn_egg,383,2638,false,Призвать существо - datticon
minecraft:spawn_egg,383,2639,false,Призвать существо - war General
minecraft:spawn_egg,383,2640,false,Призвать существо - deathcryx
minecraft:spawn_egg,383,2641,false,Призвать существо - death Hound
minecraft:spawn_egg,383,2642,false,Призвать существо - dramix
minecraft:spawn_egg,383,2643,false,Призвать существо - dungeon Prisoner
minecraft:spawn_egg,383,2644,false,Призвать существо - dungeon Demon
minecraft:spawn_egg,383,2645,false,Призвать существо - leorna
minecraft:spawn_egg,383,2646,false,Призвать существо - living Statue
minecraft:spawn_egg,383,2647,false,Призвать существо - parasecta
minecraft:spawn_egg,383,2648,false,Призвать существо - razorback
minecraft:spawn_egg,383,2649,false,Призвать существо - lord Vatticus
minecraft:spawn_egg,383,2650,false,Призвать существо - zelus
